id,loan_status
200244,0.329075900149578
200245,0.07262993067647083
200246,0.10845296361571471
200247,0.15956119921037068
200248,0.06315314535023378
200249,0.0707536140950511
200250,0.22134927750442998
200251,0.05178215385771144
200252,0.06542406770590903
200253,0.3304742565347672
200254,0.17206868129066913
200255,0.06432837539840632
200256,0.08864138688118044
200257,0.3823484867613107
200258,0.14243142704178258
200259,0.1614344582235969
200260,0.07907949519204847
200261,0.11520305584051509
200262,0.16348006273409993
200263,0.1458856653314137
200264,0.24247853460426905
200265,0.16426483577180043
200266,0.34901915092452257
200267,0.1785003845139057
200268,0.06851930015163575
200269,0.09957335545613802
200270,0.3356684784008058
200271,0.15970359009327922
200272,0.07401312081235195
200273,0.12428517540089148
200274,0.05959948436076985
200275,0.13232786559255394
200276,0.18688041808729935
200277,0.14361693992214275
200278,0.27554466548406154
200279,0.14537976845982611
200280,0.21079363666806764
200281,0.10445682894495369
200282,0.0698931832947837
200283,0.0492061477488911
200284,0.37187224945783104
200285,0.026108295280011476
200286,0.283647480518442
200287,0.17551338725360288
200288,0.06277234246419826
200289,0.1309113998624335
200290,0.017051852979977446
200291,0.1446276580269825
200292,0.12519074078209305
200293,0.2215426879218521
200294,0.1642620428012279
200295,0.24315047289290678
200296,0.18328765102943861
200297,0.09823688804051331
200298,0.10739866849248754
200299,0.13437660084104588
200300,0.12682504876419295
200301,0.13320912205941743
200302,0.08016951494871083
200303,0.09973413877679964
200304,0.15150139025020984
200305,0.3804303044698071
200306,0.07203941546006933
200307,0.29165553084459067
200308,0.03206264109298851
200309,0.08877759369674455
200310,0.055948622308866346
200311,0.1010763391794722
200312,0.09345656130308637
200313,0.10868634866185699
200314,0.15110134764397884
200315,0.24354665351599622
200316,0.23812738877402126
200317,0.22483273669916448
200318,0.20528732058135915
200319,0.4226870322969236
200320,0.04037408804389804
200321,0.04829450066188036
200322,0.11444846687561226
200323,0.08840513726651243
200324,0.1903790088912042
200325,0.17782477026847196
200326,0.09490287087435322
200327,0.102116931941102
200328,0.12731755716552173
200329,0.028199018516812575
200330,0.1618065940132091
200331,0.05029759294047236
200332,0.07927460054127933
200333,0.1263484174153704
200334,0.1591596362218475
200335,0.0774902665950818
200336,0.06942926093181857
200337,0.1652513097790197
200338,0.26080135723162695
200339,0.14106452875279915
200340,0.1923738304966488
200341,0.09608982877435715
200342,0.024385187906765405
200343,0.04152190915965025
200344,0.2031324802733506
200345,0.06414811712032922
200346,0.18360594165370525
200347,0.21323768324980827
200348,0.23979905078047528
200349,0.13924384181901314
200350,0.16972739289989067
200351,0.1019277175579405
200352,0.027088359468524382
200353,0.2335630744919574
200354,0.07261156194951568
200355,0.04548241169169442
200356,0.07387320146744623
200357,0.10195437950155817
200358,0.32962989427215345
200359,0.30706330220586703
200360,0.24515999721142767
200361,0.06983114781297818
200362,0.05095642293391791
200363,0.0625951138589134
200364,0.1471083213399363
200365,0.12679538595002968
200366,0.14212151390735409
200367,0.21009911409284796
200368,0.2414008104536761
200369,0.09269560775396775
200370,0.056813551161531396
200371,0.2786346982015617
200372,0.078723982115475
200373,0.3532500240749177
200374,0.038075225861281654
200375,0.1350825644404026
200376,0.054238066466449325
200377,0.17832252654507924
200378,0.1659681111508916
200379,0.11170965139033383
200380,0.1373880202741059
200381,0.11554140097873745
200382,0.12621186351299502
200383,0.060701668171979195
200384,0.05191535482292226
200385,0.14932554721163438
200386,0.08957526096724207
200387,0.07978377514473389
200388,0.1272163154273913
200389,0.07968173113894955
200390,0.12356664219385415
200391,0.45451781248749107
200392,0.05638068335782312
200393,0.2095320960478412
200394,0.1620207913897978
200395,0.257310478557929
200396,0.17258661326236885
200397,0.11733426469316989
200398,0.3153217995438645
200399,0.16691908503189345
200400,0.2702972505396372
200401,0.2051495620033166
200402,0.2345473365391652
200403,0.0909230729394503
200404,0.2568621781134615
200405,0.06960779899506975
200406,0.05629817250621021
200407,0.07422689151839702
200408,0.1396451815571299
200409,0.09181296106091565
200410,0.16171356184542746
200411,0.15887052505911672
200412,0.10364798938073386
200413,0.04372916728393221
200414,0.09311472284049432
200415,0.12305880182294736
200416,0.08335845068822666
200417,0.1324032715017789
200418,0.09632851163530247
200419,0.11239236169323692
200420,0.09942888984445994
200421,0.18627114148721624
200422,0.06986808622132513
200423,0.12240046080297806
200424,0.15261585598889804
200425,0.09611342898513235
200426,0.2183873572823741
200427,0.11037592478713534
200428,0.07411015470317707
200429,0.1639319332932032
200430,0.10322458312581315
200431,0.34134601142027765
200432,0.12291513637420498
200433,0.10233478043087407
200434,0.11465091152866329
200435,0.13005924473317185
200436,0.27355483691847293
200437,0.0339875325525872
200438,0.26343193100718165
200439,0.06065003196515551
200440,0.1425037372840353
200441,0.07367754179029413
200442,0.09420823702929738
200443,0.23491042369905155
200444,0.06742046982590473
200445,0.06619365464178144
200446,0.08764773458323571
200447,0.12423503388590407
200448,0.10972760541379005
200449,0.06498907275758893
200450,0.17320178292447078
200451,0.23482327521027785
200452,0.129786844602262
200453,0.039614251424018615
200454,0.3810246856927753
200455,0.15662743194450354
200456,0.2572422059841573
200457,0.2302890707602461
200458,0.15444334172941007
200459,0.14508164519705347
200460,0.12754029895536895
200461,0.039219203774391066
200462,0.1377377830112606
200463,0.05931341994170759
200464,0.21898757834876761
200465,0.03368505433087849
200466,0.21899669355687815
200467,0.0678996628685312
200468,0.04259400178256051
200469,0.20290922268025505
200470,0.24599395878641048
200471,0.13759873372755763
200472,0.1599441033854542
200473,0.02507104412083516
200474,0.20736976687322986
200475,0.09521398969088879
200476,0.23938566837576314
200477,0.10583320988566072
200478,0.17007559241014503
200479,0.02420968429577141
200480,0.049318267774259086
200481,0.08087224842116705
200482,0.14237288281342306
200483,0.1562640909001591
200484,0.1299394478700186
200485,0.2762240754685949
200486,0.10826783115332657
200487,0.06847295572390073
200488,0.05161323256636657
200489,0.1502959210104955
200490,0.03464640693579356
200491,0.13695110159512555
200492,0.09718725275498424
200493,0.08986802923561622
200494,0.3574695484467076
200495,0.1589591258411422
200496,0.36144114874026223
200497,0.19178615623015446
200498,0.177780724667069
200499,0.08723378353477523
200500,0.07572451699601872
200501,0.052143011068188395
200502,0.06092101693329228
200503,0.23387858729747235
200504,0.325965862554195
200505,0.14295237510012462
200506,0.10211565165644079
200507,0.36604778673390526
200508,0.1821031431238499
200509,0.1265953349584741
200510,0.18006172235239448
200511,0.22779722165438793
200512,0.20150030688439596
200513,0.05524827297578885
200514,0.14084310393812957
200515,0.046523329964981076
200516,0.3198002756949281
200517,0.15475117082189294
200518,0.09504056947884086
200519,0.12153532803222676
200520,0.11076730731179159
200521,0.2092624457282108
200522,0.12384232885981099
200523,0.1536219860662313
200524,0.30473699513068075
200525,0.24341336047542
200526,0.06620785377518029
200527,0.23693225644249044
200528,0.054671009677908604
200529,0.16894113417440426
200530,0.054439445891742246
200531,0.23612839187492857
200532,0.382164683914558
200533,0.1958555033746846
200534,0.1458980590875169
200535,0.22933878328238316
200536,0.21451628953869015
200537,0.2984863234207071
200538,0.04792653685450104
200539,0.10660367661498861
200540,0.05082334102238599
200541,0.1005608689507401
200542,0.11705949458370325
200543,0.24949001672224208
200544,0.10677491754519036
200545,0.08528637656294047
200546,0.1534199666541107
200547,0.07133967035977178
200548,0.19990221988059176
200549,0.18105034366884795
200550,0.26352757820485984
200551,0.07376256379318834
200552,0.08684238624191383
200553,0.40957513843610655
200554,0.29431528343106816
200555,0.32494675986436894
200556,0.16699978324534576
200557,0.1125999258996941
200558,0.07314940798731018
200559,0.26784098563771863
200560,0.2015059273203537
200561,0.3331120015784711
200562,0.06692951113632206
200563,0.029035928859467368
200564,0.07912094287018047
200565,0.13393764465909894
200566,0.08150020482577952
200567,0.11155721943564581
200568,0.13057892058129603
200569,0.3460973378177795
200570,0.20601095343123016
200571,0.10793967941606669
200572,0.04317484641963899
200573,0.1404815205506251
200574,0.07676885135315499
200575,0.11529876704849229
200576,0.34048298414762573
200577,0.014777712966576146
200578,0.1615796236613942
200579,0.16182587312538477
200580,0.22491443195691013
200581,0.3575995115558197
200582,0.2978133726294387
200583,0.21044301463834234
200584,0.05192350920814183
200585,0.10901329199719126
200586,0.08373916309080136
200587,0.17222286138669599
200588,0.10452387594414254
200589,0.09823624028676863
200590,0.18086352892209323
200591,0.07212721877144326
200592,0.07212897877494681
200593,0.13952944705439052
200594,0.0937234868387311
200595,0.04660743902463351
200596,0.06312264220279148
200597,0.15781430173534705
200598,0.1602156115408031
200599,0.04690516714153108
200600,0.27104621995099215
200601,0.1048021248992813
200602,0.12813980989249033
200603,0.1588290475409773
200604,0.12200048698868048
200605,0.15370155280067194
200606,0.15560841307314774
200607,0.22699406456259438
200608,0.11023210727615229
200609,0.05141432540101435
200610,0.062091989756646114
200611,0.18041234743845083
200612,0.10319355641689486
200613,0.1347353631020125
200614,0.1500481020479974
200615,0.1341403900522284
200616,0.15875913637096323
200617,0.3129592992074665
200618,0.04404361044578189
200619,0.06626127779883478
200620,0.12916118647409994
200621,0.12105425658898904
200622,0.102861401380552
200623,0.031562824857690824
200624,0.2211139978269449
200625,0.06423531120433744
200626,0.10202464646804175
200627,0.2522680224500541
200628,0.1728071297012247
200629,0.39757839950955365
200630,0.2749014751238873
200631,0.12272220644724517
200632,0.238993875523792
200633,0.15598130079524533
200634,0.06383081827733394
200635,0.09538697535096023
200636,0.13514630643420333
200637,0.14986715832893654
200638,0.14154893298452093
200639,0.11086361461921287
200640,0.22009953132907753
200641,0.23313356709840244
200642,0.1485173902984759
200643,0.1113258307071258
200644,0.2985231723719112
200645,0.038238399108842726
200646,0.09344126339733097
200647,0.16059265229013517
200648,0.056980678914448954
200649,0.034635928389002694
200650,0.12992355198809719
200651,0.17793263900626352
200652,0.12043169071865446
200653,0.15205017801983733
200654,0.1336820233555598
200655,0.258823758710518
200656,0.06900063109345159
200657,0.1811880654228601
200658,0.08575795671636491
200659,0.014163403259425111
200660,0.1298991634374117
200661,0.027025856899344062
200662,0.18034487603073746
200663,0.1137257823074553
200664,0.32022400347418106
200665,0.09348847433372887
200666,0.19083627413184048
200667,0.09999577726867438
200668,0.3411299800335823
200669,0.08028515225205893
200670,0.040287205649699974
200671,0.04699611389589963
200672,0.17056266198537853
200673,0.06250964747109543
200674,0.14791248299065748
200675,0.13426381940418933
200676,0.04052706082123092
200677,0.013825667770746494
200678,0.0859420898867179
200679,0.130787174493122
200680,0.12538931974290257
200681,0.1865238691606236
200682,0.11675477378992301
200683,0.041986191323465614
200684,0.07967531027606044
200685,0.10855453397981947
200686,0.15530517887749126
200687,0.25678658710331076
200688,0.29796301933862795
200689,0.19659585431808604
200690,0.142355097483637
200691,0.14296600812324656
200692,0.1119066603778585
200693,0.11382361611551095
200694,0.26453777458737543
200695,0.2818131466999328
200696,0.13010957647803845
200697,0.1567655520593627
200698,0.07303640187509584
200699,0.17216250138555247
200700,0.21116751713073603
200701,0.1417874866520418
200702,0.027006596907497904
200703,0.2089007457296991
200704,0.06033056024958432
200705,0.2788381350992838
200706,0.19094588727588532
200707,0.03413687817010339
200708,0.09487439754543044
200709,0.17076783240745422
200710,0.09968572762653145
200711,0.0653961368908128
200712,0.14669034467704922
200713,0.10763777164432063
200714,0.08469471938644646
200715,0.20809622576380754
200716,0.19676715605980497
200717,0.07307498467888504
200718,0.060711541661213245
200719,0.19284666028309275
200720,0.1140066873431441
200721,0.06673070162711882
200722,0.1407572297424439
200723,0.09769248485124656
200724,0.15704282071447007
200725,0.1273637428047656
200726,0.0904241258668447
200727,0.21888260595950054
200728,0.2688406998316487
200729,0.08540634456937539
200730,0.02406187139473997
200731,0.3351559428531009
200732,0.0681074071156534
200733,0.1114462319014924
200734,0.018714502708476105
200735,0.10234937096035888
200736,0.0779257993386814
200737,0.07605287002271019
200738,0.06561746410620474
200739,0.15572837838118395
200740,0.10701158844254642
200741,0.3049502279381276
200742,0.0697837389136091
200743,0.1580030336240321
200744,0.11664937063002911
200745,0.22864328577220386
200746,0.1425061773609304
200747,0.07137451642064939
200748,0.08934214220891902
200749,0.05364883523630834
200750,0.13573472128793712
200751,0.21198536584838285
200752,0.14890776348971949
200753,0.3367600683012222
200754,0.08722860735319722
200755,0.08267058726218615
200756,0.17920255464797039
200757,0.0736630126710658
200758,0.35431872647257684
200759,0.1496459031961656
200760,0.07478585574092532
200761,0.24932061779598408
200762,0.10031586857283291
200763,0.15389731452866734
200764,0.08299482529003764
200765,0.21791719630643083
200766,0.11350867841157172
200767,0.05990904858186865
200768,0.11512109332765703
200769,0.0682507555678193
200770,0.10140353795886113
200771,0.22252410576344667
200772,0.05674975526436071
200773,0.11173595423463946
200774,0.11297279158307932
200775,0.15041403513643292
200776,0.1786716363632002
200777,0.1303476987394391
200778,0.08848537541897633
200779,0.2061099883927872
200780,0.12927862753067118
200781,0.1306890564281094
200782,0.22701296187653436
200783,0.1809330593500447
200784,0.14731441323240213
200785,0.39509466658875925
200786,0.145889598460079
200787,0.05287857092374552
200788,0.08477415394590605
200789,0.16213719448448244
200790,0.0861089273171151
200791,0.16566376766676702
200792,0.1999944746373519
200793,0.20131013326679892
200794,0.1931519231966876
200795,0.16405155558395756
200796,0.22041469059380045
200797,0.10285626098607353
200798,0.09592871721708471
200799,0.18331231775651402
200800,0.1277658833270577
200801,0.058629276378318086
200802,0.19115679334520239
200803,0.35151990819375817
200804,0.30976965778583604
200805,0.1360739152344346
200806,0.107971625023781
200807,0.10628182938528981
200808,0.13685340058514917
200809,0.29601893486757397
200810,0.10354172105447869
200811,0.034556050660977104
200812,0.3893496901614952
200813,0.14140905522053634
200814,0.12833994806031918
200815,0.01510271922812407
200816,0.30845939673315803
200817,0.08043875877162193
200818,0.08026986015529688
200819,0.09923218902868503
200820,0.12374709580669657
200821,0.06311749871902288
200822,0.041177668646675436
200823,0.08492020433740749
200824,0.06159413480507659
200825,0.1165471067887861
200826,0.15097333188116155
200827,0.07348355337829025
200828,0.18400841724838082
200829,0.128537197181082
200830,0.17199248632592115
200831,0.2964210429481189
200832,0.05312312040795378
200833,0.18746672935827738
200834,0.16791388130033244
200835,0.038041604040300527
200836,0.27920361779833747
200837,0.06495253294471683
200838,0.13855309357003287
200839,0.13170557104607372
200840,0.12982017338911073
200841,0.2672278430686366
200842,0.10870742507610684
200843,0.11233054340110828
200844,0.1128525494541469
200845,0.12441618310701016
200846,0.34301893281480456
200847,0.10607096212786797
200848,0.28691808912116445
200849,0.0346652410291501
200850,0.0646793384355971
200851,0.21735937000042158
200852,0.16917279440404656
200853,0.06354381523618988
200854,0.10991029126337594
200855,0.06584710329696808
200856,0.2561253732431057
200857,0.12319693947696253
200858,0.13339554776516332
200859,0.06309346758866621
200860,0.0575245680275499
200861,0.31762224169276154
200862,0.1187741633602122
200863,0.09148506334055122
200864,0.21039406858497553
200865,0.19833395145546362
200866,0.06768707308070732
200867,0.12391898725163765
200868,0.05134886915388693
200869,0.10042860809343626
200870,0.1437431991698825
200871,0.2838252862975703
200872,0.020064189930576213
200873,0.31584459659854197
200874,0.14395738061348964
200875,0.09687588259380558
200876,0.12355248085747017
200877,0.13653133544340287
200878,0.1463480923330545
200879,0.2035162894349699
200880,0.04852308779835897
200881,0.28224104658501287
200882,0.09668001464470129
200883,0.27476032334594575
200884,0.054840705689686305
200885,0.10698002322710132
200886,0.08433290181456442
200887,0.05286282800048235
200888,0.04722039224559656
200889,0.18525452098631306
200890,0.07414204487528851
200891,0.19738338807061193
200892,0.17889982026327242
200893,0.24004383775621596
200894,0.09587783638852641
200895,0.16099436729381386
200896,0.33934017384029147
200897,0.16603638317128463
200898,0.025619207607370888
200899,0.17401151638892343
200900,0.18927942557612032
200901,0.1196734023701988
200902,0.12258361371553476
200903,0.10360556962461424
200904,0.18180849815115213
200905,0.041077265552639936
200906,0.21113730743089226
200907,0.15560069112278566
200908,0.04966189242736538
200909,0.07011123575212704
200910,0.1532002667678443
200911,0.06244432676599554
200912,0.1262794194862901
200913,0.2483889064759663
200914,0.14427074718895724
200915,0.143721026974222
200916,0.09849291539768366
200917,0.25315015955105263
200918,0.2681157167027119
200919,0.015582433223844276
200920,0.17998912128444916
200921,0.021311555378463878
200922,0.1765172488767508
200923,0.12544615334662798
200924,0.08397241722311777
200925,0.1337321042527123
200926,0.13588989883916947
200927,0.23475186493527786
200928,0.09780578606898375
200929,0.11405228296134431
200930,0.10260654191062606
200931,0.0962787859487306
200932,0.055719916035415304
200933,0.13029788520937546
200934,0.1457262638081889
200935,0.06919722379325095
200936,0.20718233070038405
200937,0.07502927747893154
200938,0.16207315561058425
200939,0.13566022615073683
200940,0.21827323726832717
200941,0.16478988634107572
200942,0.06301314734352652
200943,0.08161612638396382
200944,0.09891143506227897
200945,0.06067530775254653
200946,0.09408481033302966
200947,0.037949618409317785
200948,0.12894570140659103
200949,0.09497292081548035
200950,0.1236913518859148
200951,0.1349885248957413
200952,0.2715108185568775
200953,0.03638586955758344
200954,0.10528864659360057
200955,0.194440094107777
200956,0.05917495748032096
200957,0.17741646557279375
200958,0.062490573563655144
200959,0.1813567899692631
200960,0.10869893501049063
200961,0.09007113038911689
200962,0.09230888576012289
200963,0.15732101090139633
200964,0.07072242122302366
200965,0.23478635879330842
200966,0.40338535428293604
200967,0.1782190131383048
200968,0.05711124977542281
200969,0.20899422924787922
200970,0.1554296909914027
200971,0.19682303624236658
200972,0.0793346315979163
200973,0.10449542565467858
200974,0.12221295622637539
200975,0.05398434039892141
200976,0.042173800633097405
200977,0.14372608000250073
200978,0.17082186799339502
200979,0.09925722860663036
200980,0.19851898829326844
200981,0.15736366562017293
200982,0.1485509981827073
200983,0.22723232648897237
200984,0.1541547747753041
200985,0.07067102810338981
200986,0.1647928081691061
200987,0.021647128899367155
200988,0.24884757009332703
200989,0.2336641206575336
200990,0.10557099745744292
200991,0.013302926288105987
200992,0.10193083848286924
200993,0.06166612008450097
200994,0.24236511006861727
200995,0.2307248344288371
200996,0.290894980881163
200997,0.1353105841768576
200998,0.09467799672018364
200999,0.07565061368178422
201000,0.32295366517354784
201001,0.16945357033625258
201002,0.08443240924908034
201003,0.11816973917673278
201004,0.021922629420207132
201005,0.02472414832066305
201006,0.09041410128504568
201007,0.10499291502594334
201008,0.1449922147579692
201009,0.11710933510187563
201010,0.15226514017462014
201011,0.07308019788253459
201012,0.03755912361611509
201013,0.18145383898317788
201014,0.20052576833624264
201015,0.17967323348048037
201016,0.08739111938127402
201017,0.08135033410503331
201018,0.02952938551377807
201019,0.18979126150713632
201020,0.19564560022237285
201021,0.05501650870464543
201022,0.042786130227817874
201023,0.16879412761166043
201024,0.03458375697001783
201025,0.12609557240668592
201026,0.032214808485384314
201027,0.16874266635731053
201028,0.1079880878732105
201029,0.05657357728977872
201030,0.135401379681959
201031,0.05878245042648027
201032,0.16580061337324078
201033,0.23800822803445268
201034,0.08541126759063442
201035,0.07700752414731676
201036,0.12458671967294545
201037,0.1095228125948339
201038,0.01639593336048761
201039,0.08695384174512402
201040,0.19520052612886207
201041,0.32810758186706096
201042,0.06698781727430969
201043,0.04919306311693558
201044,0.06287004747149402
201045,0.04416117564385616
201046,0.06708878228526383
201047,0.16881325523213722
201048,0.060269351478806535
201049,0.15739966447821846
201050,0.17230996439149998
201051,0.23563754254861816
201052,0.108954415851867
201053,0.09728608110533249
201054,0.09717504877949552
201055,0.10762149667169174
201056,0.18288133367385864
201057,0.10834178521554208
201058,0.05862228374807588
201059,0.13869194504361726
201060,0.32650365446237156
201061,0.1099775370031656
201062,0.3046090036436306
201063,0.126885684358022
201064,0.17022312761899308
201065,0.13482166653465277
201066,0.05756137179221466
201067,0.17099681501687808
201068,0.04911969799585166
201069,0.10800137810061188
201070,0.07855438816235259
201071,0.035247045406736115
201072,0.18676373034486005
201073,0.07639443045205574
201074,0.029610861124704808
201075,0.21469886773895192
201076,0.053757359262167605
201077,0.14047072396209226
201078,0.3627317782573511
201079,0.35968696411698114
201080,0.03034039606891853
201081,0.11131817238782067
201082,0.0924695059743807
201083,0.07301541687603073
201084,0.30843398572933806
201085,0.1892145589944501
201086,0.13707185300499194
201087,0.10289593619855888
201088,0.07589187347065803
201089,0.17613434577926293
201090,0.1059865670232784
201091,0.1225968847025039
201092,0.1713894756234099
201093,0.09518551405897126
201094,0.21860464141069882
201095,0.09365421643879532
201096,0.08024087926960508
201097,0.059360988777035974
201098,0.09579362409512727
201099,0.1376626414059451
201100,0.3437060665691694
201101,0.1595202277494522
201102,0.2893059633454203
201103,0.12203166427020733
201104,0.07189219040531708
201105,0.15916580278006176
201106,0.06975249124423595
201107,0.13240322304151325
201108,0.14579219462036547
201109,0.12135997990222168
201110,0.17327332814508128
201111,0.05492671400805355
201112,0.05317941094282152
201113,0.33546327454989383
201114,0.06524698427975296
201115,0.21037443979099746
201116,0.15938487656292905
201117,0.1063345303812269
201118,0.110214482529565
201119,0.09927174835477298
201120,0.2880935123147413
201121,0.11050953887615544
201122,0.1849454189688782
201123,0.09484187050037271
201124,0.30416142882548003
201125,0.0841941662419559
201126,0.12668735865342576
201127,0.1959145808003016
201128,0.19300411125521197
201129,0.2705668055563968
201130,0.07473906828770276
201131,0.40090920704974553
201132,0.25891053013882614
201133,0.035228159708423926
201134,0.11723613234664379
201135,0.103256598456379
201136,0.15317703546175096
201137,0.13911593485027562
201138,0.10807619935598256
201139,0.2301110203191649
201140,0.28863170438098573
201141,0.3341996243689225
201142,0.17035843254904046
201143,0.2941581737339988
201144,0.17245961471049057
201145,0.25739989831123505
201146,0.12068641003470769
201147,0.019481472474667503
201148,0.16588606534213576
201149,0.18409845781418463
201150,0.25228619759943877
201151,0.09622122676299127
201152,0.09466289338514139
201153,0.040140604188981646
201154,0.06018680200893795
201155,0.10981224526002324
201156,0.059965582915329635
201157,0.07564630875110426
201158,0.08640333562652253
201159,0.352739675825271
201160,0.4306969850682346
201161,0.15069235144569654
201162,0.06951166734099067
201163,0.1042403772651203
201164,0.2429954118765366
201165,0.15811739327375393
201166,0.1356901329590678
201167,0.2257512773995948
